devanagari,iast,slp1,count,pct,slot1,slot2,slot3,slot4,slot5
त्स्यां,tsyāṃ,tsyAM,23,0.0002,0,17,3,2,1
ल्प्या,lpyā,lpyA,23,0.0002,8,4,4,5,2
ज्यु,jyu,jyu,23,0.0002,17,1,4,1,0
स्त्रिः,striḥ,striH,23,0.0002,14,2,2,5,0
ङ्कुः,ṅkuḥ,NkuH,23,0.0002,8,2,5,8,0
त्न्यां,tnyāṃ,tnyAM,23,0.0002,1,8,6,7,1
न्व्य,nvya,nvya,23,0.0002,0,1,5,16,1
ग्मां,gmāṃ,gmAM,23,0.0002,4,10,3,5,1
न्सो,nso,nso,23,0.0002,0,0,9,11,3
ग्यां,gyāṃ,gyAM,23,0.0002,0,10,8,5,0
द्बृ,dbṛ,dbf,23,0.0002,1,0,14,8,0
न्म्रि,nmri,nmri,23,0.0002,1,3,3,12,4
ज्जः,jjaḥ,jjaH,23,0.0002,0,10,7,6,0
ल्कां,lkāṃ,lkAM,23,0.0002,0,15,6,2,0
ह्रौं,hrauṃ,hrOM,23,0.0002,0,0,0,20,3
ठ्ये,ṭhye,Wye,23,0.0002,0,5,9,2,7
न्यृ,nyṛ,nyf,23,0.0002,17,2,2,2,0
ष्ट्रैः,ṣṭraiḥ,zwrEH,23,0.0002,1,20,2,0,0
ह्णं,hṇaṃ,hRaM,23,0.0002,1,17,1,4,0
त्स्फु,tsphu,tsPu,23,0.0002,0,0,2,18,3
द्विं,dviṃ,dviM,23,0.0002,0,1,1,17,4
ग्र्यो,gryo,gryo,23,0.0002,7,9,0,3,4
क्शा,kśā,kSA,23,0.0002,16,2,4,1,0
र्ध्रु,rdhru,rDru,22,0.0002,3,4,8,6,1
डौ,ḍau,qO,22,0.0002,2,3,11,6,0
न्त्वं,ntvaṃ,ntvaM,22,0.0002,0,15,5,2,0
र्पै,rpai,rpE,22,0.0002,0,10,9,1,2
प्त्र,ptra,ptra,22,0.0002,14,6,1,0,1
व्योः,vyoḥ,vyoH,22,0.0002,16,1,5,0,0
च्च्य,ccya,ccya,22,0.0002,4,11,3,4,0
थ्नी,thnī,TnI,22,0.0002,14,5,3,0,0
श्चां,ścāṃ,ScAM,22,0.0002,0,2,16,4,0
द्रिः,driḥ,driH,22,0.0002,8,4,5,4,1
ल्हा,lhā,lhA,22,0.0002,6,0,3,12,1
ग्रुः,gruḥ,gruH,22,0.0002,0,0,6,12,4
द्मी,dmī,dmI,22,0.0002,4,3,8,5,2
ढ्रा,ḍhrā,QrA,22,0.0002,0,1,14,5,2
र्घां,rghāṃ,rGAM,22,0.0002,0,7,5,6,4
कीः,kīḥ,kIH,22,0.0002,11,3,7,0,1
र्ष्णः,rṣṇaḥ,rzRaH,22,0.0002,21,0,0,1,0
ष्कौ,ṣkau,zkO,22,0.0002,6,2,8,6,0
र्त्य्,rty,rty,22,0.0002,17,1,1,3,0
ञ्छू,ñchū,YCU,22,0.0002,11,1,6,1,3
ष्ट्य्,ṣṭy,zwy,22,0.0002,21,0,1,0,0
म्लु,mlu,mlu,22,0.0002,10,10,0,1,1
र्नो,rno,rno,22,0.0002,2,6,6,8,0
श्यु,śyu,Syu,22,0.0002,5,8,4,4,1
न्भु,nbhu,nBu,22,0.0002,0,2,11,5,4
ड्भ्यो,ḍbhyo,qByo,22,0.0002,12,5,3,2,0
म्ली,mlī,mlI,22,0.0002,0,1,10,9,2
क्तीः,ktīḥ,ktIH,22,0.0002,9,4,4,5,0
द्नी,dnī,dnI,22,0.0002,4,7,8,1,2
स्नां,snāṃ,snAM,22,0.0002,4,4,13,1,0
र्धै,rdhai,rDE,22,0.0002,6,4,4,6,2
ठां,ṭhāṃ,WAM,22,0.0002,0,4,16,2,0
त्स्थे,tsthe,tsTe,22,0.0002,0,16,3,3,0
र्जै,rjai,rjE,22,0.0002,9,2,4,3,4
ग्याः,gyāḥ,gyAH,22,0.0002,1,4,7,9,1
द्द्रो,ddro,ddro,22,0.0002,0,2,2,18,0
न्को,nko,nko,22,0.0002,0,0,7,15,0
ध्ने,dhne,Dne,22,0.0002,16,1,0,4,1
र्ज्वा,rjvā,rjvA,22,0.0002,0,1,4,17,0
द्ध्वै,ddhvai,dDvE,22,0.0002,0,4,3,15,0
ज्ज्ञैः,jjñaiḥ,jjYEH,22,0.0002,0,4,2,13,3
ध्न्य,dhnya,Dnya,22,0.0002,16,0,3,2,1
ग्धौ,gdhau,gDO,22,0.0002,1,8,4,7,2
क्मो,kmo,kmo,22,0.0002,20,0,0,0,2
ब्जां,bjāṃ,bjAM,21,0.0001,0,8,4,7,2
ब्जि,bji,bji,21,0.0001,9,0,1,10,1
ट्यं,ṭyaṃ,wyaM,21,0.0001,0,1,8,10,2
क्चि,kci,kci,21,0.0001,2,4,5,9,1
ङ्ग्वा,ṅgvā,NgvA,21,0.0001,0,2,16,2,1
गूः,gūḥ,gUH,21,0.0001,5,3,10,2,1
ब्धिं,bdhiṃ,bDiM,21,0.0001,0,0,6,11,4
क्लां,klāṃ,klAM,21,0.0001,3,5,8,1,4
क्त्रां,ktrāṃ,ktrAM,21,0.0001,0,4,6,8,3
र्ण्यः,rṇyaḥ,rRyaH,21,0.0001,7,2,5,6,1
श्निः,śniḥ,SniH,21,0.0001,18,0,1,1,1
ग्ध्य्,gdhy,gDy,21,0.0001,20,0,0,0,1
प्त्वो,ptvo,ptvo,21,0.0001,3,1,2,15,0
र्ष्णो,rṣṇo,rzRo,21,0.0001,17,0,0,4,0
भ्णी,bhṇī,BRI,21,0.0001,21,0,0,0,0
द्व्यु,dvyu,dvyu,21,0.0001,11,2,4,4,0
ध्युः,dhyuḥ,DyuH,21,0.0001,17,1,1,2,0
स्थ्या,sthyā,sTyA,21,0.0001,1,3,10,7,0
ण्टी,ṇṭī,RwI,21,0.0001,0,0,5,16,0
न्क्ष,nkṣa,nkza,21,0.0001,2,0,10,9,0
न्त्र्यो,ntryo,ntryo,21,0.0001,13,1,2,5,0
व्ने,vne,vne,21,0.0001,21,0,0,0,0
क्यौ,kyau,kyO,21,0.0001,8,8,1,3,1
र्ज्ये,rjye,rjye,21,0.0001,1,3,12,4,1
प्यू,pyū,pyU,21,0.0001,2,5,7,6,1
क्वै,kvai,kvE,21,0.0001,5,2,7,6,1
स्वौ,svau,svO,21,0.0001,4,5,7,5,0
क्ष्णोः,kṣṇoḥ,kzRoH,21,0.0001,2,4,12,3,0
न्दोः,ndoḥ,ndoH,21,0.0001,1,4,12,3,1
र्ढ्या,rḍhyā,rQyA,21,0.0001,0,1,2,16,2
श्वौ,śvau,SvO,21,0.0001,3,9,4,3,2
ध्रै,dhrai,DrE,21,0.0001,0,9,11,1,0
ठाः,ṭhāḥ,WAH,21,0.0001,1,8,6,2,4
र्ङ्गे,rṅge,rNge,21,0.0001,0,3,11,7,0
न्द्रीं,ndrīṃ,ndrIM,21,0.0001,4,10,2,3,2
ह्रीः,hrīḥ,hrIH,21,0.0001,5,9,5,2,0
र्मिं,rmiṃ,rmiM,21,0.0001,19,1,0,1,0
ध्वीं,dhvīṃ,DvIM,21,0.0001,1,8,5,5,2
र्ध्वां,rdhvāṃ,rDvAM,21,0.0001,18,0,1,1,1
ष्ण्व,ṣṇva,zRva,21,0.0001,6,1,12,1,1
द्र्यं,dryaṃ,dryaM,21,0.0001,1,2,5,5,8
न्त्व्य,ntvya,ntvya,21,0.0001,0,17,3,1,0
र्च्छां,rcchāṃ,rcCAM,21,0.0001,0,4,8,8,1
ज्ज्ञै,jjñai,jjYE,21,0.0001,0,4,5,9,3
ह्रूं,hrūṃ,hrUM,21,0.0001,0,0,0,20,1
त्त्वौ,ttvau,ttvO,21,0.0001,1,11,6,3,0
न्रो,nro,nro,21,0.0001,0,1,2,16,2
हौं,hauṃ,hOM,21,0.0001,0,0,0,14,7
ल्ह,lha,lha,21,0.0001,0,0,0,21,0
ण्टां,ṇṭāṃ,RwAM,21,0.0001,0,4,5,11,1
र्भ्यो,rbhyo,rByo,20,0.0001,11,3,4,0,2
र्ङ्गं,rṅgaṃ,rNgaM,20,0.0001,0,3,10,4,3
त्र्यौ,tryau,tryO,20,0.0001,10,5,1,1,3
र्न्य,rnya,rnya,20,0.0001,2,0,5,13,0
र्गैः,rgaiḥ,rgEH,20,0.0001,3,4,8,3,2
क्ण,kṇa,kRa,20,0.0001,18,2,0,0,0
र्ह्या,rhyā,rhyA,20,0.0001,4,5,5,6,0
म्न्य्,mny,mny,20,0.0001,13,2,1,4,0
फि,phi,Pi,20,0.0001,6,5,4,1,4
ङ्क्ष्वे,ṅkṣve,Nkzve,20,0.0001,12,1,4,3,0
त्स्त्रि,tstri,tstri,20,0.0001,1,5,3,11,0
गीः,gīḥ,gIH,20,0.0001,18,0,1,0,1
ङ्ग्यो,ṅgyo,Ngyo,20,0.0001,1,4,10,5,0
ग्लो,glo,glo,20,0.0001,1,4,7,4,4
द्ग्री,dgrī,dgrI,20,0.0001,1,0,13,5,1
ष्ठ्यू,ṣṭhyū,zWyU,20,0.0001,2,5,12,1,0
र्ष्यां,rṣyāṃ,rzyAM,20,0.0001,6,3,7,2,2
क्त्ये,ktye,ktye,20,0.0001,8,2,0,9,1
ध्वै,dhvai,DvE,20,0.0001,11,1,1,5,2
र्थीं,rthīṃ,rTIM,20,0.0001,14,1,0,3,2
र्थ्याः,rthyāḥ,rTyAH,20,0.0001,4,4,12,0,0
र्व्यु,rvyu,rvyu,20,0.0001,4,7,4,2,3
क्स्व,ksva,ksva,20,0.0001,3,1,6,9,1
र्कां,rkāṃ,rkAM,20,0.0001,1,2,7,8,2
द्व्यं,dvyaṃ,dvyaM,20,0.0001,3,1,4,8,4
र्द्रो,rdro,rdro,20,0.0001,1,4,8,6,1
र्ध्यं,rdhyaṃ,rDyaM,20,0.0001,18,0,1,1,0
प्सी,psī,psI,20,0.0001,17,2,0,0,1
टीः,ṭīḥ,wIH,20,0.0001,1,0,2,11,6
र्हु,rhu,rhu,20,0.0001,6,3,6,5,0
त्स्पृ,tspṛ,tspf,20,0.0001,2,1,3,14,0
व्ण,vṇa,vRa,20,0.0001,18,0,1,0,1
म्नीं,mnīṃ,mnIM,20,0.0001,4,4,4,6,2
न्भी,nbhī,nBI,20,0.0001,0,1,3,16,0
त्कः,tkaḥ,tkaH,20,0.0001,5,0,5,10,0
ञ्छ्रो,ñchro,YCro,20,0.0001,6,3,10,1,0
र्हौ,rhau,rhO,20,0.0001,3,14,2,0,1
र्म्म,rmma,rmma,20,0.0001,0,0,1,19,0
र्ख्या,rkhyā,rKyA,20,0.0001,0,13,4,3,0
क्प्रा,kprā,kprA,19,0.0001,5,0,3,9,2
ग्दि,gdi,gdi,19,0.0001,0,7,3,8,1
न्त्रां,ntrāṃ,ntrAM,19,0.0001,4,3,3,8,1
ह्व्यः,hvyaḥ,hvyaH,19,0.0001,2,9,4,4,0
क्थाः,kthāḥ,kTAH,19,0.0001,19,0,0,0,0
न्धोः,ndhoḥ,nDoH,19,0.0001,9,3,2,4,1
म्भूः,mbhūḥ,mBUH,19,0.0001,4,3,5,5,2
ड्ज,ḍja,qja,19,0.0001,0,5,10,4,0
न्ध्यः,ndhyaḥ,nDyaH,19,0.0001,0,10,5,4,0
त्निः,tniḥ,tniH,19,0.0001,15,1,1,1,1
ल्भा,lbhā,lBA,19,0.0001,1,4,11,3,0
म्णं,mṇaṃ,mRaM,19,0.0001,18,0,0,1,0
जेः,jeḥ,jeH,19,0.0001,5,6,4,4,0
र्ष्णी,rṣṇī,rzRI,19,0.0001,16,0,0,2,1
च्छ्ल,cchla,cCla,19,0.0001,1,3,6,8,1
ग्जा,gjā,gjA,19,0.0001,1,4,5,9,0
ग्दु,gdu,gdu,19,0.0001,1,9,8,1,0
त्प्ल,tpla,tpla,19,0.0001,3,2,5,6,3
द्गं,dgaṃ,dgaM,19,0.0001,2,0,5,9,3
र्छां,rchāṃ,rCAM,19,0.0001,0,1,6,6,6
घ्नैः,ghnaiḥ,GnEH,19,0.0001,0,0,15,3,1
ठीं,ṭhīṃ,WIM,19,0.0001,0,0,6,13,0
ढ्रे,ḍhre,Qre,19,0.0001,1,1,9,4,4
ग्बा,gbā,gbA,19,0.0001,1,7,4,4,3
सूं,sūṃ,sUM,19,0.0001,6,10,1,2,0
र्द्राः,rdrāḥ,rdrAH,19,0.0001,15,2,2,0,0
क्वां,kvāṃ,kvAM,19,0.0001,5,1,7,6,0
स्त्राः,strāḥ,strAH,19,0.0001,1,14,2,2,0
स्से,sse,sse,19,0.0001,7,8,2,2,0
च्छ्म,cchma,cCma,19,0.0001,8,1,1,9,0
र्ङ्गि,rṅgi,rNgi,19,0.0001,0,2,8,8,1
छ्रे,chre,Cre,19,0.0001,8,2,2,6,1
न्हि,nhi,nhi,19,0.0001,4,3,6,5,1
र्च्या,rcyā,rcyA,19,0.0001,1,2,8,5,3
क्कां,kkāṃ,kkAM,19,0.0001,0,2,5,10,2
घ्यो,ghyo,Gyo,19,0.0001,0,1,12,5,1
ब्यं,byaṃ,byaM,19,0.0001,0,8,9,2,0
च्चौ,ccau,ccO,19,0.0001,0,4,11,4,0
क्षैं,kṣaiṃ,kzEM,19,0.0001,0,0,0,16,3
र्ध्ये,rdhye,rDye,19,0.0001,5,9,2,3,0
ग्र्याः,gryāḥ,gryAH,19,0.0001,0,17,0,0,2
ध्मु,dhmu,Dmu,19,0.0001,0,16,3,0,0
त्कैः,tkaiḥ,tkEH,19,0.0001,1,17,1,0,0
स्त्योः,styoḥ,styoH,19,0.0001,18,0,1,0,0
र्ची,rcī,rcI,18,0.0001,2,9,2,3,2
र्क्षा,rkṣā,rkzA,18,0.0001,6,3,5,2,2
क्थ्याः,kthyāḥ,kTyAH,18,0.0001,18,0,0,0,0
ज्ञ्या,jñyā,jYyA,18,0.0001,10,0,0,7,1
ग्न्योः,gnyoḥ,gnyoH,18,0.0001,13,3,0,0,2
ञ्चू,ñcū,YcU,18,0.0001,0,6,9,1,2
ण्ड्ये,ṇḍye,Rqye,18,0.0001,0,14,4,0,0
बिं,biṃ,biM,18,0.0001,0,3,11,4,0
ण्ड्याः,ṇḍyāḥ,RqyAH,18,0.0001,0,2,5,5,6
स्थ्ना,sthnā,sTnA,18,0.0001,6,5,5,2,0
र्ष्टु,rṣṭu,rzwu,18,0.0001,10,0,4,3,1
ण्ड्व,ṇḍva,Rqva,18,0.0001,4,1,10,2,1
लोः,loḥ,loH,18,0.0001,1,6,4,4,3
ङ्क्ष्वा,ṅkṣvā,NkzvA,18,0.0001,13,4,0,1,0
ङ्ग्धि,ṅgdhi,NgDi,18,0.0001,18,0,0,0,0
ङ्ग्यः,ṅgyaḥ,NgyaH,18,0.0001,5,5,6,2,0
छ्य,chya,Cya,18,0.0001,17,0,0,0,1
भ्राः,bhrāḥ,BrAH,18,0.0001,10,3,2,3,0
घ्न्य,ghnya,Gnya,18,0.0001,8,6,1,3,0
न्ध्यु,ndhyu,nDyu,18,0.0001,11,0,3,1,3
ग्रीं,grīṃ,grIM,18,0.0001,0,10,7,1,0
र्निः,rniḥ,rniH,18,0.0001,0,2,3,12,1
ञौ,ñau,YO,18,0.0001,0,18,0,0,0
र्ध्नः,rdhnaḥ,rDnaH,18,0.0001,6,5,4,2,1
अः,aḥ,aH,18,0.0001,2,5,0,10,1
ह्वौ,hvau,hvO,18,0.0001,2,3,9,3,1
त्थां,tthāṃ,tTAM,18,0.0001,0,2,10,5,1
र्ज्याः,rjyāḥ,rjyAH,18,0.0001,0,6,5,6,1
च्छ्ये,cchye,cCye,18,0.0001,15,2,1,0,0
क्त्रै,ktrai,ktrE,18,0.0001,0,10,3,4,1
ष्पां,ṣpāṃ,zpAM,18,0.0001,0,4,7,6,1
ञ्शू,ñśū,YSU,18,0.0001,2,10,5,0,1
ज्ज्य,jjya,jjya,18,0.0001,6,3,0,5,4
ग्ग्रा,ggrā,ggrA,18,0.0001,1,0,13,3,1
घ्यः,ghyaḥ,GyaH,18,0.0001,0,3,5,9,1
ब्धां,bdhāṃ,bDAM,18,0.0001,0,7,7,4,0
त्स्वि,tsvi,tsvi,18,0.0001,4,9,1,4,0
न्भा,nbhā,nBA,18,0.0001,0,2,8,8,0
ष्फु,ṣphu,zPu,18,0.0001,16,2,0,0,0
च्छ्रू,cchrū,cCrU,18,0.0001,2,6,7,2,1
ल्लीं,llīṃ,llIM,18,0.0001,0,0,2,11,5
श्र्य,śrya,Srya,18,0.0001,0,0,4,11,3
श्व्य,śvya,Svya,18,0.0001,18,0,0,0,0
टेः,ṭeḥ,weH,17,0.0001,0,6,0,11,0
ष्काः,ṣkāḥ,zkAH,17,0.0001,4,3,7,3,0
र्क्ष्यः,rkṣyaḥ,rkzyaH,17,0.0001,5,5,1,5,1
र्द्धे,rddhe,rdDe,17,0.0001,2,0,2,5,8
ट्वी,ṭvī,wvI,17,0.0001,0,1,8,4,4
ग्न्यं,gnyaṃ,gnyaM,17,0.0001,0,14,2,1,0
र्ज्,rj,rj,17,0.0001,15,0,0,0,2
प्सः,psaḥ,psaH,17,0.0001,16,0,0,0,1
क्न,kna,kna,17,0.0001,17,0,0,0,0
न्द्र्या,ndryā,ndryA,17,0.0001,15,1,1,0,0
ढ्व,ḍhva,Qva,17,0.0001,16,0,0,1,0
भ्रां,bhrāṃ,BrAM,17,0.0001,0,2,7,5,3
ङ्कौ,ṅkau,NkO,17,0.0001,10,2,3,2,0
हेः,heḥ,heH,17,0.0001,3,9,1,4,0
न्सि,nsi,nsi,17,0.0001,0,2,8,6,1
द्दं,ddaṃ,ddaM,17,0.0001,0,1,11,5,0
ज्ज्ञः,jjñaḥ,jjYaH,17,0.0001,1,3,6,6,1
टुं,ṭuṃ,wuM,17,0.0001,0,1,4,10,2
ण्मो,ṇmo,Rmo,17,0.0001,11,1,4,1,0
ष्ण्याः,ṣṇyāḥ,zRyAH,17,0.0001,17,0,0,0,0
ध्न्या,dhnyā,DnyA,17,0.0001,16,0,0,0,1
छ्र,chra,Cra,17,0.0001,11,1,2,1,2
ण्व्,ṇv,Rv,17,0.0001,7,3,4,2,1
प्न्यं,pnyaṃ,pnyaM,17,0.0001,17,0,0,0,0
ष्ट्रौ,ṣṭrau,zwrO,17,0.0001,8,4,4,1,0
ध्न्यः,dhnyaḥ,DnyaH,17,0.0001,14,2,0,0,1
न्त्स,ntsa,ntsa,17,0.0001,17,0,0,0,0
ज्ज्ञो,jjño,jjYo,17,0.0001,4,1,7,5,0
क्कौ,kkau,kkO,17,0.0001,4,3,8,0,2
ल्फा,lphā,lPA,17,0.0001,2,3,2,6,4
व्णा,vṇā,vRA,17,0.0001,15,1,0,1,0
व्रां,vrāṃ,vrAM,17,0.0001,3,7,4,1,2
र्थ्ये,rthye,rTye,17,0.0001,0,3,7,6,1
ङः,ṅaḥ,NaH,17,0.0001,0,15,0,2,0
ञि,ñi,Yi,17,0.0001,0,16,0,1,0
ङ्ख्य,ṅkhya,NKya,17,0.0001,1,3,4,4,5
ञो,ño,Yo,17,0.0001,0,17,0,0,0
स्त्र्या,stryā,stryA,17,0.0001,4,6,5,2,0
ञ,ña,Ya,17,0.0001,0,10,3,3,1
म्रै,mrai,mrE,17,0.0001,0,6,6,3,2
न्थ्या,nthyā,nTyA,17,0.0001,3,1,6,7,0
क्ष्ण्या,kṣṇyā,kzRyA,17,0.0001,0,6,9,2,0
र्ढ्यं,rḍhyaṃ,rQyaM,17,0.0001,0,2,2,13,0
म्ब्व,mbva,mbva,17,0.0001,0,1,10,6,0
क्ष्मैः,kṣmaiḥ,kzmEH,17,0.0001,0,3,12,2,0
ड्भ्र,ḍbhra,qBra,17,0.0001,0,0,12,5,0
म्राः,mrāḥ,mrAH,17,0.0001,0,3,9,4,1
क्त्राः,ktrāḥ,ktrAH,17,0.0001,2,7,4,2,2
ङ्गुं,ṅguṃ,NguM,17,0.0001,0,4,7,6,0
ग्ग्र,ggra,ggra,17,0.0001,2,2,7,5,1
घ्नां,ghnāṃ,GnAM,17,0.0001,0,5,9,3,0
ह्यू,hyū,hyU,17,0.0001,1,1,10,2,3
त्त्र्य,ttrya,ttrya,17,0.0001,0,0,6,9,2
यूः,yūḥ,yUH,17,0.0001,4,5,3,3,2
च्छ्रौ,cchrau,cCrO,17,0.0001,8,1,6,0,2
द्गू,dgū,dgU,17,0.0001,4,1,10,2,0
र्ज्मि,rjmi,rjmi,17,0.0001,17,0,0,0,0
ड्ढी,ḍḍhī,qQI,17,0.0001,17,0,0,0,0
ड्यां,ḍyāṃ,qyAM,17,0.0001,3,2,5,7,0
क्षीः,kṣīḥ,kzIH,17,0.0001,7,6,1,3,0
ह्न्या,hnyā,hnyA,17,0.0001,4,0,5,7,1
न्द्यै,ndyai,ndyE,17,0.0001,2,5,9,1,0
न्गो,ngo,ngo,17,0.0001,0,0,10,6,1
ट्टो,ṭṭo,wwo,17,0.0001,0,1,6,6,4
ञ्च्वा,ñcvā,YcvA,17,0.0001,0,0,2,13,2
ह्युं,hyuṃ,hyuM,17,0.0001,1,4,10,2,0
ज्रै,jrai,jrE,17,0.0001,0,13,2,2,0
ल्फे,lphe,lPe,17,0.0001,0,1,5,5,6
न्धूं,ndhūṃ,nDUM,17,0.0001,10,6,0,0,1
म्बीं,mbīṃ,mbIM,17,0.0001,0,0,7,10,0
ङ्घै,ṅghai,NGE,17,0.0001,0,1,7,0,9
क्मः,kmaḥ,kmaH,17,0.0001,17,0,0,0,0
ङ्खां,ṅkhāṃ,NKAM,17,0.0001,0,12,1,4,0
न्सू,nsū,nsU,16,0.0001,0,0,7,9,0
न्द्वो,ndvo,ndvo,16,0.0001,0,3,8,5,0
क्शो,kśo,kSo,16,0.0001,2,0,9,5,0
ट्ये,ṭye,wye,16,0.0001,0,1,9,6,0
ङ्मि,ṅmi,Nmi,16,0.0001,0,3,4,8,1
जुं,juṃ,juM,16,0.0001,4,5,3,4,0
नौः,nauḥ,nOH,16,0.0001,7,8,1,0,0
क्यु,kyu,kyu,16,0.0001,7,1,5,3,0
ङ्क्तं,ṅktaṃ,NktaM,16,0.0001,16,0,0,0,0
त्स्मा,tsmā,tsmA,16,0.0001,13,0,3,0,0
ल्हि,lhi,lhi,16,0.0001,11,0,0,3,2
भ्रिः,bhriḥ,BriH,16,0.0001,15,0,1,0,0
ण्ढो,ṇḍho,RQo,16,0.0001,0,3,2,5,6
म्भीं,mbhīṃ,mBIM,16,0.0001,11,2,2,1,0
क्कं,kkaṃ,kkaM,16,0.0001,9,1,0,6,0
ग्भ्या,gbhyā,gByA,16,0.0001,11,0,3,2,0
ड्ढ,ḍḍha,qQa,16,0.0001,10,1,4,1,0
र्जां,rjāṃ,rjAM,16,0.0001,8,1,7,0,0
त्त्व्,ttv,ttv,16,0.0001,14,0,1,0,1
र्द्म,rdma,rdma,16,0.0001,16,0,0,0,0
ण्मः,ṇmaḥ,RmaH,16,0.0001,16,0,0,0,0
मीः,mīḥ,mIH,16,0.0001,14,0,0,1,1
ड्वां,ḍvāṃ,qvAM,16,0.0001,15,1,0,0,0
द्म्य्,dmy,dmy,16,0.0001,10,1,0,5,0
र्त्व,rtva,rtva,16,0.0001,7,2,7,0,0
क्ष्णी,kṣṇī,kzRI,16,0.0001,11,0,2,2,1
क्ष्णु,kṣṇu,kzRu,16,0.0001,15,1,0,0,0
र्म्य्,rmy,rmy,16,0.0001,15,0,0,1,0
ष्ठ्यो,ṣṭhyo,zWyo,16,0.0001,11,0,0,0,5
ग्गा,ggā,ggA,16,0.0001,3,1,7,5,0
र्प्या,rpyā,rpyA,16,0.0001,7,2,1,6,0
त्स्नि,tsni,tsni,16,0.0001,0,3,2,11,0
श्र्वा,śrvā,SrvA,16,0.0001,2,7,1,6,0
द्रूः,drūḥ,drUH,16,0.0001,3,5,5,3,0
ङ्घं,ṅghaṃ,NGaM,16,0.0001,1,5,5,2,3
र्क्षं,rkṣaṃ,rkzaM,16,0.0001,3,0,9,2,2
ल्फं,lphaṃ,lPaM,16,0.0001,1,0,3,3,9
क्तॄ,ktṝ,ktF,16,0.0001,2,7,4,2,1
म्बौ,mbau,mbO,16,0.0001,0,8,5,2,1
फां,phāṃ,PAM,16,0.0001,3,2,6,4,1
क्ष्णौ,kṣṇau,kzRO,16,0.0001,3,5,7,1,0
ञ्छो,ñcho,YCo,16,0.0001,5,2,4,4,1
ष्वृ,ṣvṛ,zvf,16,0.0001,1,4,10,0,1
ह्म्यं,hmyaṃ,hmyaM,16,0.0001,7,5,1,0,3
ञ्श्रा,ñśrā,YSrA,16,0.0001,2,7,7,0,0
ञ्जीं,ñjīṃ,YjIM,16,0.0001,14,0,1,1,0
भ्नो,bhno,Bno,16,0.0001,16,0,0,0,0
त्थी,tthī,tTI,16,0.0001,13,0,1,1,1
क्ष्म्याः,kṣmyāḥ,kzmyAH,16,0.0001,0,2,10,3,1
ब्धुं,bdhuṃ,bDuM,16,0.0001,0,8,0,7,1
न्पृ,npṛ,npf,16,0.0001,0,1,7,7,1
ग्धी,gdhī,gDI,16,0.0001,4,3,1,6,2
र्तैः,rtaiḥ,rtEH,16,0.0001,0,8,4,4,0
ञ्शृ,ñśṛ,YSf,16,0.0001,0,9,4,3,0
ल्मां,lmāṃ,lmAM,16,0.0001,1,10,3,0,2
ञ्श्रु,ñśru,YSru,16,0.0001,0,11,5,0,0
स्म्यु,smyu,smyu,16,0.0001,0,14,2,0,0
ग्ग्री,ggrī,ggrI,16,0.0001,12,1,1,0,2
ग्ध्री,gdhrī,gDrI,16,0.0001,2,10,2,2,0
श्रूं,śrūṃ,SrUM,16,0.0001,0,9,0,7,0
द्वीं,dvīṃ,dvIM,16,0.0001,10,1,4,1,0
र्त्मे,rtme,rtme,16,0.0001,0,7,9,0,0
ग्णा,gṇā,gRA,16,0.0001,3,10,1,1,1
र्हीं,rhīṃ,rhIM,16,0.0001,13,2,1,0,0
श्म्या,śmyā,SmyA,16,0.0001,0,13,1,1,1
ष्ट्रीं,ṣṭrīṃ,zwrIM,16,0.0001,3,6,2,5,0
प्सुं,psuṃ,psuM,16,0.0001,2,12,1,1,0
भृं,bhṛṃ,BfM,16,0.0001,0,0,0,16,0
ष्यु,ṣyu,zyu,15,0.0001,4,4,3,2,2
ट्सं,ṭsaṃ,wsaM,15,0.0001,2,2,2,8,1
र्णिः,rṇiḥ,rRiH,15,0.0001,6,1,3,4,1
न्द्याः,ndyāḥ,ndyAH,15,0.0001,1,2,7,5,0
च्ची,ccī,ccI,15,0.0001,4,4,5,2,0
र्धौ,rdhau,rDO,15,0.0001,2,3,4,4,2
ञ्छं,ñchaṃ,YCaM,15,0.0001,6,2,4,1,2
स्त्वै,stvai,stvE,15,0.0001,11,1,2,1,0
प्त्वै,ptvai,ptvE,15,0.0001,7,2,0,4,2
क्थो,ktho,kTo,15,0.0001,10,4,1,0,0
ब्जो,bjo,bjo,15,0.0001,2,1,3,6,3
ग्भे,gbhe,gBe,15,0.0001,1,3,7,3,1
क्ष्णि,kṣṇi,kzRi,15,0.0001,1,0,11,2,1
त्पुं,tpuṃ,tpuM,15,0.0001,0,0,7,7,1
पूः,pūḥ,pUH,15,0.0001,9,1,4,1,0
क्श्रे,kśre,kSre,15,0.0001,1,1,4,9,0
ङ्घ्रिः,ṅghriḥ,NGriH,15,0.0001,0,0,4,8,3
र्भ्य,rbhya,rBya,15,0.0001,6,4,1,2,2
त्क्षु,tkṣu,tkzu,15,0.0001,3,1,4,6,1
क्फ,kpha,kPa,15,0.0001,0,2,9,4,0
र्ष्णिः,rṣṇiḥ,rzRiH,15,0.0001,1,9,3,1,1
द्ध्यो,ddhyo,dDyo,15,0.0001,0,6,4,4,1
र्ङ्गा,rṅgā,rNgA,15,0.0001,1,6,4,4,0
र्वोः,rvoḥ,rvoH,15,0.0001,4,1,8,0,2
र्ण्य्,rṇy,rRy,15,0.0001,10,0,0,4,1
